,address,lng,lat
7966,1210 MYRTLE AVENUE,-81.46611159999999,41.1351922
7967,100 GRANITE STREET,-71.0046921,42.2465243
7968,100 EVERGREEN AVENUE,-117.1314477,32.5796367
7969,80 CENTRAL AVENUE,-74.20502119999999,40.7518853
7970,1000 WILLOUGHBY AVENUE,-73.929013,40.698648
7971,20 DODWORTH STREET,-73.92985110000001,40.6947406
7972,1050 BUSHWICK AVENUE,-73.9206839,40.69094219999999
7973,1020 LINDEN BOULEVARD,-73.9200591,40.6543334
7974,8610 AVENUE B,-73.918728,40.647661
7975,150 EAST 88TH STREET,-73.9187712,40.6491208
7976,250 EAST 86TH STREET,-73.918392,40.646597
7977,230 DORSET STREET,-75.18300339999999,40.0551981
7978,260 DORSET STREET,-73.918842,40.64600799999999
7979,510 EAST 85TH STREET,-73.94714139999999,40.7748103
7980,530 EAST 85TH STREET,-73.9465215,40.7745871
7981,550 EAST 86TH STREET,-73.9453036,40.77491029999999
7982,720 EAST 85TH STREET,-94.5802571,38.9740234
7983,1160 EAST 81ST STREET,-95.7774781,36.0468574
7984,1140 EAST 82ND STREET,-87.596248,41.7460641
7985,1170 EAST 82ND STREET,-73.9069279,40.631786
7986,40 PAERDEGAT 7TH STREET,-73.90724279999999,40.6304474
7987,1250 EAST 87TH STREET,-118.2522693,33.9589861
7988,40 PAERDEGAT 13 STREET,-73.90241999999999,40.6281743
7989,8510 AVENUE N,-73.899998,40.6297039
7990,8900 AVE N,-93.355864,45.1163924
7991,9010 KRIER PL,0.0,0.0
7992,9200 FOSTER AVE,-73.9098893,40.6456232
7993,980 EAST 94 STREET,-73.9072199,40.6456188
7994,920 EAST 94TH STREET,-73.9084944,40.6468346
7995,950 EAST 95TH STREET,-73.9070132,40.64649780000001
7996,1040 E. 94TH STREET,-73.9058764,40.6443739
7997,1040 EAST 95TH STREET,-73.9050381,40.6447086
7998,1050 EAST 96TH STREET,-73.9038209,40.6450182
7999,9710 FARRAGUT ROAD,-73.90335329999999,40.6467007
8000,9910 GLENWOOD RD,-73.9002841,40.6462339
8001,1200 EAST 91ST STREET,-73.9046707,40.6399012
8002,1210 EAST 94TH STREET,-73.9021674,40.6410132
8003,1150 E 96TH STREET,-86.13960399999999,39.9278087
8004,9920 FLATLANDS AVENUE,-73.89834770000002,40.6448708
8005,980 EAST 105TH STREET,-73.893284,40.645912
8006,1070 EAST 105TH STREET,-73.89164,40.644444
8007,9310 AVENUE K,-73.9180061,40.6264192
8008,10550 FLATLANDS 4TH STREET,-73.8884676,40.6438228
8009,10580 AVENUE L,-73.88698099999999,40.643743
8010,10550 AVENUE L,-87.53682309999999,41.7030553
8011,1440 EAST 91ST STREET,-73.89943099999999,40.63518699999999
8012,1460 EAST 95 STREET,-87.5868751,41.7226593
8013,1260 EAST 101 STREET,-73.8911376,40.6394658
8014,1240 EAST 103 STREET,-73.8901058,40.6407715
8015,1240 EAST 104TH STREET,-73.8893205,40.6412528
8016,10010 AVENUE N,-122.3385638,47.73094039999999
8017,1330 EAST 101 STREET,-73.8898456,40.6383369
8018,1310 EAST 102 STREET,-73.9481469,40.7896851
8019,1300 EAST 104TH STREET,-94.5759037,38.9390414
8020,1370 EAST 104,-73.8869057,40.639077
8021,1610 EAST 91ST STREET,-73.95035539999999,40.7814746
8022,1640 EAST 92ND STREET,-73.8947147,40.63207269999999
8023,1590 EAST 96TH STREET,-73.892039,40.6344263
8024,1550 EAST 98 STREET,-87.5897638,41.7177702
8025,1460 EAST 104 STREET,-73.88525299999999,40.637578
8026,10550 FLATLANDS 9 STREET,-73.8835794,40.6394168
8027,10520 FLATLANDS 10 STREET,-73.8836902,40.6384632
8028,1690 EAST 93 STREET,-118.2540211,33.9521177
8029,9220 SKIDMORE AVENUE,-73.8907069,40.6306018
8030,8610 FARRAGUT ROAD,-73.9117972,40.6413565
8031,1010 EAST 87TH ST,-73.9062118,40.6368147
8032,1230 EAST 80TH STREET,-73.94737409999999,40.7708815
8033,8100 AVENUE M,-73.90483789999999,40.6297133
8034,8610 AVENUE L,-73.90290230000001,40.6335017
8035,7910 SEAVIEW AVENUE,0.0,0.0
8036,1430 EAST 108 STREET,-73.8828666,40.6401991
8037,10840 FLATLANDS 9 STREET,-73.8818096,40.6403915
8038,9520 SCHENCK ST,-73.8876152,40.6308368
8039,9530 SCHENCK STREET,-73.88734869999999,40.6309808
8040,910 EAST 88TH STREET,-118.258167,33.957128
8041,1140 EAST 94TH STREET,-73.9036422,40.6423397
8042,900 EAST 85TH STREET,-87.60223450000001,41.7405061
8043,9010 FLATLANDS AVENUE,-73.905422,40.640248
8044,8600 FLATLANDS AVENUE,-73.9088477,40.6383194
8045,1450 ROCKAWAY PARKWAY,-73.90198939999999,40.6446072
8046,820 REMSEN AVENUE,-73.9143472,40.6473357
8047,1090 ROCKAWAY AVENUE,-73.9067525,40.6525716
8048,9710 DITMAS,0.0,0.0
8049,8800 FLATLANDS AVENUE,-73.907415,40.6392421
8050,630 EAST 104TH STREET,-73.89855399999999,40.6496674
8051,280 SACKETT,-73.9968394,40.6832003
8052,280 UNION STREET,-70.94293069999999,42.46486549999999
8053,40 2ND PLACE,-73.999983,40.67989499999999
8054,300 DE GRAW STREET,-73.9951957,40.6837271
8055,410 SACKETT STREET,-73.9919214,40.68147219999999
8056,220 UNION STREET,-117.9277333,33.8772366
8057,80 BUTLER STREET,-73.99161149999999,40.6837371
8058,340 DE GRAW STREET,-73.9939057,40.6830754
8059,170 UNION STREET,-74.000752,40.6835049
8060,530 HENRY STREET,-74.0001851,40.68312710000001
8061,550 HENRY STREET,-74.0004836,40.6823577
8062,70 1ST PLACE,-73.9981766,40.6803786
8063,600 HENRY STREET,-74.0013824,40.6805327
8064,100 2 PLACE,0.0,0.0
8065,160 HUNTINGTON STREET,-74.0000249,40.675902
8066,360 BALTIC STREET,-73.9909687,40.6843415
8067,40 BUTLER STREET,-73.9933102,40.6844417
8068,90 DOUGLASS STREET,-73.9916688,40.6829821
8069,70 DOUGLASS STREET,-122.4397126,37.7627874
8070,340 SACKETT STREET,-73.9944235,40.6824646
8071,360 UNION STREET,-73.99306,40.680992
8072,120 4TH PLACE,-73.997463,40.677402
8073,530 COURT STREET,-73.9993588,40.67570569999999
8074,110 WASHINGTON AVENUE,-80.13544379999999,25.770626
8075,10 ST JAMES PLACE,-71.07101709999999,42.35033869999999
8076,350 WASHINGTON AVENUE,-76.5724606,39.1467394
8077,30 CAMBRIDGE PLACE,-73.9636036,40.6860208
8078,420 WASHINGTON AVENUE,-87.6930493,42.077907
8079,260 GREENE AVENUE,-73.9606474,40.6870769
8080,470 CLINTON AVENUE,-73.96704609999999,40.6842809
8081,450 CLASSON AVENUE,-73.9593792,40.6844931
8082,230 GREENE AVENUE,-73.9619506,40.6870222
8083,420 CLASSON AVENUE,-73.9596088,40.6856462
8084,10 IRVING PLACE,-73.9882216,40.7345049
8085,310 ST JAMES PLACE,-73.9635914,40.6811924
8086,90 GRAND AVENUE,-108.5688354,45.7843505
8087,70 STEUBEN STREET,-73.963684,40.6954492
8088,60 CLIFTON PLACE,-73.96218619999999,40.68770689999999
8089,20 IRVING PLACE,-75.0033278,40.1520148
8090,530 MYRTLE AVENUE,-79.12893679999999,33.417526
8091,70 STEUBEN ST,-73.963684,40.6954492
8092,550 WAVERLY AVENUE,-73.96570799999999,40.6815129
8093,80 STEUBEN ST,-73.9636496,40.6951063
8094,80 STEUBEN STREET,-73.9636496,40.6951063
8095,20 PUTNAM AVENUE,-71.3354657,42.6379279
8096,840 FULTON STREET,-73.9676427,40.6834622
8097,220 BALTIC STREET,-73.9957907,40.686508
8098,50 TOMPKINS PLACE,-73.9962484,40.6845106
8099,230 KANE STREET,-89.045345,43.38486899999999
8100,420 HICKS,-84.582528,35.44269600000001
8101,220 COLUMBIA STREET,-78.93123299999999,40.2956531
8102,100 CONGRESS STREET,-73.9992429,40.6892457
8103,60 CARROLL STREET,-73.927322,41.6961988
8104,140 DEGRAW STREET,-74.0016083,40.6853381
8105,130 SACKETT STREET,-74.0026266,40.6848651
8106,2660 WEST 37TH STREET,-74.003867,40.5802878
8107,2830 WEST 37TH,-74.00309539999999,40.5761759
8108,"2870 WEST 35TH STREET,",-74.0011493,40.57548449999999
8109,3500 MERMAID AVENUE,-74.0006938,40.57486859999999
8110,3510 MERMAID AVENUE,0.0,0.0
8111,2850 WEST 36TH STREET,-74.00212479999999,40.5757679
8112,3310 MERMAID AVENUE,-73.99989099999999,40.574742
8113,2840 WEST 35TH STREET,-87.696945,41.8305032
8114,2840 WEST 30TH STREET,-73.99692399999999,40.576398
8115,2830 WEST 29TH STREET,-73.9960074,40.5769434
8116,2840 WEST 29TH STREET,-73.9959386,40.5767013
8117,2830 WEST 28TH STREET,-73.9944577,40.5763143
8118,2800 WEST 28TH STREET,-92.03164319999999,34.2013951
8119,2850 WEST 27TH STREET,-73.9937578,40.57676
8120,2860 WEST 27TH STREET,-73.9937348,40.5766019
8121,2830 WEST 27TH STREET,-73.99384959999999,40.5771795
8122,2840 WEST 23RD STREET,-87.69703419999999,41.85024019999999
8123,2870 WEST 22ND STREET,-73.9893503,40.5765805
8124,2860 WEST 22ND STREET,-73.989435,40.576833
8125,3120 MERMAID AVENUE,-73.998114,40.574941
8126,2880 WEST 15TH STREET,-118.3056232,34.0451474
8127,600 SURF AVE.,-74.79256269999999,39.0018354
8128,600 SURF,-122.2721239,37.7626944
8129,2760 STILLWELL AVENUE,-73.9825208,40.5800735
8130,3010 WEST 33,-73.9993932,40.5723805
8131,3010 WEST 29TH STREET,-104.7264926,40.389272
8132,610 ST JOHNS PLACE,-73.958184,40.672285
8133,800 WASHINGTON AVENUE,-90.192602,38.6304576
8134,1370 DEAN STREET,-73.94338499999999,40.676254
8135,1070 BERGEN STREET,-73.950756,40.675846
8136,900 STERLING PLACE,-73.94881,40.672217
8137,970 PARK PLACE,-73.94547299999999,40.672899
8138,20 VIRGINIA PLACE,-77.04436299999999,38.80453
8139,870 STERLING PLACE,-73.94973999999999,40.67227
8140,800 LINCOLN PLACE,-73.9499299,40.6705276
8141,250 NEW YORK AVENUE,-73.9478073,40.67179660000001
8142,1060 LINCOLN PLACE,-105.2807837,40.0065868
8143,610 LINCOLN PLACE,-73.956369,40.6710319
8144,230 ROGERS AVENUE,-73.0522187,41.2107743
8145,1190 UNION STREET,-73.9519402,40.66882890000001
8146,1050 PRESIDENT STREET,-73.956717,40.668213
8147,1270 CARROLL STREET,-73.94730899999999,40.666721
8148,1320 CARROLL STREET,-73.9454997,40.6666665
8149,1390 CARROLL STREET,-73.9425526,40.6667396
8150,150 CROWN STREET,-73.95576369999999,40.6664469
8151,1260 CARROLL STREET,-76.6342286,39.2801058
8152,1290 CARROLL STREET,-73.946581,40.66668500000001
8153,1340 CARROLL STREET,-76.6352248,39.2793462
8154,140 SULLIVAN PLACE,-73.95623739999999,40.6641585
8155,280 SULLIVAN PLACE,-73.951869,40.66439099999999
8156,280 EMPIRE BOULEVARD,-77.549336,43.176898
8157,270 EMPIRE BOULEVARD,-73.95304229999999,40.66353609999999
8158,60 UTICA AVENUE,-73.9303489,40.6770924
8159,80 SCHENECTADY AVENUE,-73.9344666,40.6765641
8160,1130 ST. MARKS AVENUE,-73.9330279,40.6740649
8161,1130 LINCOLN PLACE,-105.2808776,40.0081056
8162,1510 PRESIDENT STREET,-73.9385308,40.6671921
8163,1600 PRESIDENT STREET,-73.93496030000001,40.6669833
8164,590 STERLING PLACE,-73.9589577,40.6735941
8165,1590 PACIFIC STREET,-73.9365229,40.67668
8166,1290 ST. MARKS AVENUE,-73.9264985,40.6737486
8167,440 ST. MARKS AVENUE,-73.96026309999999,40.6765913
8168,440 ST MARKS AVENUE,-73.96026309999999,40.6765913
8169,790 ST JOHNS PLACE,-73.95205440000001,40.6716247
8170,510 CROWN STREET,-73.94199809999999,40.6655018
8171,570 WASHINGTON AVENUE,-73.96485799999999,40.681842
8172,360 ST. MARKS AVE,-73.9635461,40.6773603
8173,350 ST MARKS AVENUE,-74.4686135,40.5692675
8174,350 SAINT MARKS AVENUE,-74.4686135,40.5692675
8175,650 PARK PLACE,-73.956307,40.673898
8176,750 NOSTRAND AVENUE,-73.9503656,40.6730655
8177,1990 ATLANTIC AVENUE,-73.9221996,40.6766687
8178,1030 DEAN STREET,-73.9026152,42.8054288
8179,40 CROWN STREET,-73.9598819,40.66693
8180,530 GRAND AVENUE,-74.0098373,41.5203149
8181,640 CLASSON AVENUE,-73.9591496,40.67800769999999
8182,930 CARROLL STREET,-87.505532,41.609828
8183,800 PARK PLACE,-73.9512743,40.6732364
8184,1540 BEDFORD AVENUE,-73.95540679999999,40.6705206
8185,1730 PACIFIC STREET,-73.93131699999999,40.676393
8186,100 UTICA AVENUE,-73.93070209999999,40.6754665
8187,1050 ATLANTIC AVE,-73.95885109999999,40.679453
8188,760 PARK PLACE,-79.0574189,43.096271
8189,1170 BERGEN STREET,-73.9468752,40.6757506
8190,810 ST MARKS AVENUE,-73.94594740000001,40.67472009999999
8191,270 KINGSTON AVENUE,-73.9422986,40.670264
8192,780 DEAN STREET,-73.96428159999999,40.679198
8193,100 VERMONT AVENUE,-73.61412360000001,40.7136084
8194,0 VAN SICLEN CT,-73.892388,40.68111
8195,0 VAN SICLEN COURT,-73.892388,40.68111
8196,30 SHEPHERD AVENUE,-73.8830356,40.6841331
8197,140 ARLINGTON AVENUE,-73.71985810000001,40.6755986
8198,50 JEROME STREET,-73.173474,40.84383649999999
8199,140 LINWOOD STREET,-73.8845975,40.6824248
8200,100 ESSEX STREET,-73.8835524,40.6820727
8201,80 MILLER AVENUE,-71.3453825,41.835376
8202,70 EUCLID AVENUE,-78.797755,42.9089295
8203,50 EUCLID,-83.004881,39.991543
8204,20 WHARTON PLACE,-73.8743418,40.6882961
8205,30 HEMLOCK STREET,-70.9674273,43.2820669
8206,60 LINCOLN AVENUE,-70.98997600000001,42.456505
8207,90 GRANT AVENUE,-75.0144169,40.0728166
8208,70 RICHMOND STREET,-79.3758138,43.6526061
8209,100 RICHMOND STREET,-79.3830945,43.65097309999999
8210,90 CHESTNUT STREET,-71.07059,42.3568165
8211,110 EUCLID AVENUE,-87.7497683,42.1197275
8212,470 RIDGEWOOD AVENUE,-74.16594769999999,40.5592645
8213,110 LINCOLN AVE,-96.70198099999999,40.8156138
8214,110 LINCOLN AVENUE,-71.04623169999999,42.762912
8215,150 NICHOLS AVENUE,-73.8694838,40.687102
8216,150 LOGAN ST,-73.8783615,40.6830694
8217,290 GRANT AVENUE,-74.088303,40.7139135
8218,3140 ATLANTIC AVENUE,-117.2193597,34.1312881
8219,820 JAMAICA AVENUE,-119.78056,39.47734
8220,3300 ATLANTIC AVENUE,-74.8115526,38.9891523
8221,2970 FULTON STREET,-73.8851141,40.67955300000001
8222,880 JAMAICA AVENUE,-73.87228,40.689751
8223,500 RIDGEWOOD AVENUE,-93.2856559,44.9636901
8224,0 DOUGHTY STREET,-0.1169795,51.52411739999999
8225,180 PLYMOUTH STREET,-70.8382085,42.0342645
8226,0 WATER STREET,-79.9278348,32.7725418
8227,170 FRONT STREET,-88.3085529,34.8380696
8228,210 SCHERMERHORN STREET,-73.9853041,40.688457
8229,380 BRIDGE STREET,-71.303452,42.6513055
8230,BRIDGE STREET,-86.67284719999999,34.7141938
8231,380 BRIDGE ST,-71.303452,42.6513055
8232,340 FLATBUSH AVENUE EXT,-73.98215139999999,40.6905447
8233,340 LIVINGSTON STREET,-73.9813041,40.6877037
8234,420 FULTON STREET,-73.9863096,40.69069349999999
8235,150 TILLARY STREET,-73.98384589999999,40.6958312
8236,170 CONCORD STREET,-71.4701943,42.7896654
8237,1170 67TH STREET,-74.0055565,40.6262616
8238,910 72ND STREET,-80.17780710000001,25.8409496
8239,960 73RD STREET,-74.01364749999999,40.6256957
8240,1030 72ND STREET,-74.01163799999999,40.625341
8241,1060 74TH STREET,-93.6438891,44.8706263
8242,1030 76TH STREET,-122.4488905,47.18761629999999
8243,970 76TH STREET,-74.015677,40.624021
8244,7620 10TH AVENUE,-112.0860614,33.5484649
8245,1070 77TH STREET,-74.013691,40.62188700000001
8246,7610 11TH AVENUE,-74.012894,40.622242
8247,7710 FORT HAMILTON PARKWA,-74.0170346,40.62541909999999
8248,7700 10TH AVENUE,-74.0152568,40.6231303
8249,1050 78TH STREET,-74.014737,40.621601
8250,960 80TH STREET,-73.9122189,40.63415699999999
8251,950 80TH STREET,-81.0567009,24.7193217
8252,1030 80TH STREET,-74.016356,40.620782
8253,1020 81ST STREET,-118.2926396,33.9652957
8254,1050 81ST STREET,-81.0562212,24.7191594
8255,1040 82ND STREET,-74.017376,40.619598
8256,8220 7 AVENUE,-112.084425,33.371376
8257,920 83RD STREET,-73.910791,40.6364147
8258,1020 82ND STREET,-87.8227601,42.5562415
8259,930 83 STREET,-74.019542,40.61998699999999
8260,8410 10TH AVENUE,-117.3272846,34.4034442
8261,1070 86TH STREET,-73.905704,40.63518699999999
8262,1130 72ND STREET,-74.009393,40.6239909
8263,1360 72ND STREET,-88.0018915,43.0492376
8264,7400 11TH AVENUE,-101.1801908,48.2251453
8265,1120 74TH STREET,-76.4265143,37.0186845
8266,1140 BAY RIDGE PARKWAY,-74.011048,40.622159
8267,1120 BAY RIDGE PARKWAY,-74.0115115,40.62245799999999
8268,1270 76TH STREET,-80.3093413,25.8912895
8269,1360 76 STREET,-74.006649,40.618557
8270,1360 76TH STREET,-74.006649,40.618557
8271,1330 76TH STREET,-74.00739279999999,40.6190943
8272,1230 77TH STREET,-74.01017019999999,40.6198553
8273,1350 77TH STREET,-111.9141956,33.4633763
8274,1160 78TH STREET,-74.0123,40.620138
8275,1140 78TH STREET,-74.01279,40.620431
8276,1200 77TH STREET,-118.2542101,33.9695951
8277,1120 79TH STREET,-81.057375,24.7186881
8278,1340 79TH STREET,-74.008915,40.617225
8279,1100 79TH STREET,-82.75159149999999,27.759546
8280,1240 80TH STREET,-74.0117333,40.6180189
8281,1260 80TH STREET,-86.1374721,39.9026451
8282,1120 81ST STREET,-74.0149788,40.6190756
8283,8510 11TH AVENUE,0.0,0.0
8284,1220 86TH STREET,-74.0158941,40.6152764
8285,1380 86TH STREET,-81.62776140000001,41.5181586
8286,1120 67TH STREET,-93.7101253,41.5990014
8287,1210 OVINGTON AVENUE,-74.00540339999999,40.6253022
8288,1340 OVINGTON AVENUE,-74.0025031,40.6233805
8289,940 70TH STREET,-74.0123481,40.6277617
8290,1020 72ND STREET,-74.0118572,40.6255196
8291,950 79TH STREET,-122.344988,47.68641849999999
8292,1270 BAY RIDGE PARKWAY,-74.0081,40.620375
8293,6510 FT HAMILTON PARKWAY,-74.0096181,40.630371
8294,1360 BAY RIDGE AVENUE,-74.00246729999999,40.6225715
8295,1140 66TH STREET,-74.0057516,40.627324
8296,1000 BAY RIDGE AVENUE,-74.01047799999999,40.6276797
8297,470 GLENMORE AVENUE,-73.8929728,40.6734284
8298,270 NEW JERSEY AVENUE,-75.059269,39.920658
8299,310 PENNSYLVANIA AVENUE,-78.9090435,35.0805932
8300,370 VERMONT STREET,-73.8937845,40.670485
8301,390 VERMONT STREET,-73.89366969999999,40.6700049
8302,430 NEW JERSEY AVENUE,-77.00659449999999,38.8842714
8303,430 VERMONT STREET,-73.89337110000001,40.6688611
8304,450 SHEFFIELD AVENUE,-73.895608,40.665778
8305,540 LIBERTY AVENUE,-73.8897538,40.6750773
8306,590 GLENMORE AVENUE,-73.8883293,40.6741406
8307,640 GLENMORE AVENUE,-73.8866,40.674346
8308,210 ATKINS AVENUE,-73.879143,40.673932
8309,510 WARWICK STREET,-73.8854702,40.6710174
8310,500 CLEVELAND STREET,-85.3416853,31.34762259999999
8311,470 JEROME STREET,-121.8946597,37.3185286
8312,540 WARWICK STREET,-93.1621718,44.9251799
8313,330 BERRIMAN ST,-73.879187,40.670357
8314,530 JEROME STREET,-73.885677,40.6683422
8315,350 EUCLID AVENUE,-78.8563949,42.96094859999999
8316,370 ELDERT LANE,-73.866222,40.68182669999999
8317,160 MILFORD STREET,-83.6115851,42.58043929999999
8318,160 CRYSTAL STREET,-72.616989,40.9508129
8319,280 FORBELL STREET,-73.86364929999999,40.6760314
8320,680 ELDERT LANE,-73.8641786,40.672894
8321,1480 SUTTER AVENUE,-73.8631439,40.6738343
8322,0 LOUISIANA AVENUE,-91.96233269999999,30.9842977
8323,640 GEORGIA AVENUE,-81.3355796,28.7055024
8324,740 VERMONT ST,-122.4043177,37.7596724
8325,750 NEW JERSEY AVE,-73.8916,40.660888
8326,750 NEW JERSEY AVENUE,-73.8916,40.660888
8327,720 VERMONT STREET,-122.4043067,37.7601506
8328,730 GEORGIA AVENUE,-84.4374722,33.4539646
8329,900 ASHFORD STREET,-73.879404,40.6601835
8330,980 SCHENCK AVENUE,-73.880725,40.656372
8331,1010 SCHENCK AVENUE,-73.880293,40.65579899999999
8332,550 MONTAUK AVENUE,-73.873992,40.66475399999999
8333,570 MILFORD STREET,-82.99851330000001,40.0261883
8334,2470 LINDEN BOULEVARD,-73.872265,40.66608799999999
8335,950 LINCOLN AVENUE,-87.8433683,42.0251099
8336,690 COZINE AVENUE,-73.86759599999999,40.6619674
8337,520 VERMONT STREET,-73.89275099999999,40.6663576
8338,1060 NEW JERSEY AVENUE,-77.01453350000001,38.9033611
8339,1070 NEW JERSEY AVENUE,-77.0145878,38.90351039999999
8340,1010 VAN SICLEN AVE,-73.8821169,40.6553907
8341,12440 FLATLANDS AVENUE,-73.875486,40.6571613
8342,1080 LIBERTY AVENUE,-73.8694493,40.6782031
8343,370 VAN SINDEREN AVENUE,-73.901529,40.6678791
8344,350 VAN SINDEREN AVENUE,-73.9016688,40.6683907
8345,960 ESSEX STREET,-121.7759523,37.6704296
8346,640 BERRIMAN ST,-73.8748092,40.6630081
8347,1010 STANLEY AVENUE,-73.8728337,40.6637862
8348,240 HENDRIX STREET,-73.8905156,40.6763308
8349,2890 ATLANTIC AVENUE,-73.8875029,40.6769194
8350,2900 ATLANTIC AVENUE,-73.8870665,40.67699229999999
8351,450 LIVONIA AVENUE,-73.901528,40.6636555
8352,2330 PITKIN AVENUE,-73.8861282,40.6731472
8353,850 WILLIAMS AVENUE,-73.89560999999999,40.6547546
8354,400 STANLEY AVENUE,-73.8631996,40.665276
8355,830 BERRIMAN STREET,-73.8716601,40.6591374
8356,620 WORTMAN AVENUE,-73.8705274,40.6629539
8357,450 FOUNTAIN AVENUE,-84.217359,39.777402
8358,900 PINE STREET,-75.156835,39.94429700000001
8359,30 EAST 10TH STREET,-73.9933102,40.732299
8360,1010 CHURCH AVENUE,-81.393648,28.539656
8361,80 STRATFORD ROAD,-73.62986599999999,40.6697123
8362,2100 BEDFORD AVENUE,-73.9563944,40.6532668
8363,2110 BEDFORD AVENUE,-73.95634849999999,40.653067
8364,200 LINDEN BOULEVARD,-73.9513209,40.652231
8365,100 RUGBY ROAD,-76.1203756,43.0669193
8366,2120 KENMORE TERRACE,-73.95904999999999,40.64903899999999
8367,120 STRATFORD ROAD,-73.96934329999999,40.6457118
8368,180 ARGYLE ROAD,-73.96732290000001,40.6450769
8369,2720 ALBERMARLE ROAD,-73.9515152,40.6479055
8370,2800 TILDEN AVE,-118.4284379,34.0307748
8371,160 EAST 29TH STREET,-73.9807952,40.7425529
8372,220 STRATFORD ROAD,-79.9712993,35.9168894
8373,240 WESTMINSTER ROAD,-73.967828,40.6429834
8374,310 EAST 16TH STREET,-73.96401689999999,40.64313810000001
8375,330 EAST 18TH STREET,-73.9819,40.734085
8376,260 EAST 23RD STREET,-73.955786,40.6433701
8377,2410 CORTELYOU ROAD,-73.9542602,40.6440392
8378,500 STRATFORD ROAD,-83.1436458,42.4495109
8379,450 RUGBY ROAD,-88.1262979,42.2103006
8380,470 EAST 16TH STREET,-73.96317859999999,40.6386469
8381,870 OCEAN AVENUE,-73.95970059999999,40.6410555
8382,370 EAST 25TH STREET,-73.9536509,40.641231
8383,1410 DITMAS AVENUE,-73.96404559999999,40.6366387
8384,530 EAST 19TH STREET,-73.96025159999999,40.63784709999999
8385,550 EAST 19TH STREET,-73.9601139,40.6374022
8386,510 EAST 19TH STREET,-73.96035169999999,40.6384578
8387,420 EAST 23RD STREET,-73.977631,40.7360001
8388,620 EAST 18TH STREET,-73.9607769,40.635775
8389,2210 NEWKIRK AVENUE,-73.9564403,40.6386202
8390,570 EAST 23RD STREET,-73.9556597,40.6360732
8391,30 STEPHENS COURT,-84.0157922,33.5249761
8392,500 EAST 24TH STREET,-80.60669399999999,35.5251668
8393,2720 BEDFORD AVENUE,-73.95382289999999,40.6364308
8394,490 EAST 23RD STREET,-73.95604999999999,40.63812009999999
8395,0 IRVINGTON PLACE,0.0,0.0
8396,690 RUGBY ROAD,-73.9640115,40.632698
8397,1700 GLENWOOD ROAD,-73.9608057,40.6325683
8398,610 E. 19TH STREET,-122.2480624,37.7982947
8399,690 EAST 19TH STREET,-73.959471,40.6338692
8400,2010 GLENWOOD ROAD,-118.2935663,34.1777232
8401,1190 OCEAN AVENUE,-73.9582976,40.6333444
8402,790 EAST 21ST STREET,-80.23849899999999,36.118826
